36.397 UE/Lynch
NSROC Attitude Solution
T0: 02/10/2026 10:19:00.0053 UTC

    Time,     YawI,   PitchI,    RollI, RollRateI,    AoA_T,   AngleB,      a11,      a12,      a13,      a21,      a22,      a23,      a31,      a32,      a33,     X_Az,     X_El,     Y_Az,     Y_El,     Z_Az,     Z_El,     F_Az,     F_El,    Latgd,     Long,      Alt
   (sec),    (deg),    (deg),    (deg),     (Hz),    (deg),    (deg),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),      (m)

42.14773291,   -1.085,  -11.843,   35.518,    4.654,    1.893,  144.945,   0.017596,   0.868836,  -0.494788,   0.382453,   0.451382,   0.806216,   0.923807,  -0.203419,  -0.324346,     2.63,    67.49,    62.55,   -11.74,   -31.54,   -18.93,     1.87,    69.36,    65.288455,  -147.466616,   51570.78
42.15773305,   -1.116,  -11.827,   52.285,    4.656,    1.874,  144.961,   0.017054,   0.689252,  -0.724321,   0.382251,   0.664901,   0.641710,   0.923901,  -0.287816,  -0.252128,     2.55,    67.50,    46.03,   -16.73,   -48.46,   -14.60,     1.87,    69.36,    65.288529,  -147.466611,   51592.94
42.16773220,   -1.141,  -11.802,   69.049,    4.655,    1.848,  144.987,   0.016578,   0.451133,  -0.892303,   0.381893,   0.821909,   0.422638,   0.924058,  -0.347770,  -0.158659,     2.49,    67.53,    28.76,   -20.35,   -64.66,    -9.13,     1.87,    69.36,    65.288604,  -147.466605,   51615.09
42.17773334,   -1.159,  -11.770,   85.806,    4.654,    1.814,  145.020,   0.016209,   0.174785,  -0.984473,   0.381407,   0.909072,   0.167678,   0.924265,  -0.378203,  -0.051930,     2.43,    67.56,    10.88,   -22.22,   -80.33,    -2.98,     1.87,    69.36,    65.288678,  -147.466599,   51637.26
42.18773248,   -1.169,  -11.733,  102.575,    4.655,    1.776,  145.057,   0.015980,  -0.116629,  -0.993047,   0.380822,   0.919026,  -0.101807,   0.924510,  -0.376548,   0.059101,     2.40,    67.59,    -7.23,   -22.12,   -95.85,     3.39,     1.86,    69.36,    65.288752,  -147.466593,   51659.42
42.19773263,   -1.168,  -11.693,  119.339,    4.657,    1.736,  145.097,   0.015921,  -0.398098,  -0.917205,   0.380181,   0.850833,  -0.362691,   0.924775,  -0.342929,   0.164895,     2.40,    67.63,   -25.07,   -20.06,  -111.58,     9.49,     1.86,    69.36,    65.288826,  -147.466587,   51681.58
42.20773177,   -1.157,  -11.653,  136.089,    4.655,    1.696,  145.137,   0.016034,  -0.645558,  -0.763543,   0.379527,   0.710420,  -0.592674,   0.925042,  -0.280282,   0.256397,     2.42,    67.67,   -42.26,   -16.28,  -127.82,    14.86,     1.86,    69.36,    65.288900,  -147.466582,   51703.73
42.21773291,   -1.137,  -11.617,  152.843,    4.656,    1.660,  145.173,   0.016309,  -0.838290,  -0.544981,   0.378906,   0.509582,  -0.772500,   0.925291,  -0.193898,   0.325944,     2.46,    67.71,   -58.71,   -11.18,  -144.80,    19.02,     1.87,    69.36,    65.288975,  -147.466576,   51725.90
42.22773306,   -1.110,  -11.586,  169.592,    4.655,    1.631,  145.203,   0.016725,  -0.959796,  -0.280200,   0.378366,   0.265475,  -0.886771,   0.925505,  -0.091187,   0.367594,     2.53,    67.74,   -74.54,    -5.23,  -162.46,    21.57,     1.87,    69.36,    65.289049,  -147.466570,   51748.06
42.23773220,   -1.076,  -11.564, -173.626,    4.655,    1.611,  145.225,   0.017262,  -0.999811,   0.008956,   0.377941,  -0.001768,  -0.925828,   0.925669,   0.019366,   0.377839,     2.62,    67.77,   -90.10,     1.11,   179.45,    22.20,     1.87,    69.36,    65.289123,  -147.466564,   51770.21
42.24773334,   -1.038,  -11.550, -156.880,    4.655,    1.601,  145.238,   0.017874,  -0.954782,   0.296768,   0.377657,  -0.268381,  -0.886198,   0.925773,   0.127916,   0.355784,     2.71,    67.79,  -105.70,     7.35,   161.49,    20.84,     1.87,    69.36,    65.289197,  -147.466558,   51792.38
42.25773249,   -1.000,  -11.546, -140.136,    4.654,    1.601,  145.241,   0.018519,  -0.828717,   0.559361,   0.377526,  -0.512246,  -0.771413,   0.925814,   0.225459,   0.303376,     2.81,    67.79,  -121.72,    13.03,   144.05,    17.66,     1.87,    69.36,    65.289271,  -147.466553,   51814.52
42.26773263,   -0.964,  -11.552, -123.378,    4.655,    1.612,  145.234,   0.019149,  -0.632138,   0.774619,   0.377559,  -0.712824,  -0.591043,   0.925788,   0.303782,   0.225019,     2.90,    67.79,  -138.43,    17.68,   127.34,    13.00,     1.87,    69.35,    65.289346,  -147.466547,   51836.66
42.27773177,   -0.932,  -11.566, -106.615,    4.659,    1.630,  145.220,   0.019708,  -0.381763,   0.924050,   0.377729,  -0.852888,  -0.360419,   0.925706,   0.356144,   0.127395,     2.99,    67.78,  -155.89,    20.86,   111.31,     7.32,     1.87,    69.35,    65.289420,  -147.466541,   51858.80
42.28773292,   -0.907,  -11.587,  -89.842,    4.657,    1.655,  145.198,   0.020167,  -0.098761,   0.994907,   0.378023,  -0.920484,  -0.099036,   0.925576,   0.378095,   0.018770,     3.05,    67.76,  -173.88,    22.22,    95.68,     1.08,     1.87,    69.35,    65.289494,  -147.466535,   51880.94
42.29773306,   -0.892,  -11.613,  -73.065,    4.662,    1.683,  145.172,   0.020475,   0.192675,   0.981049,   0.378414,  -0.909747,   0.170773,   0.925410,   0.367746,  -0.091538,     3.10,    67.73,   168.04,    21.58,    80.13,    -5.25,     1.87,    69.35,    65.289568,  -147.466529,   51903.08
42.30773220,   -0.887,  -11.641,  -56.304,    4.658,    1.710,  145.144,   0.020605,   0.467426,   0.883792,   0.378852,  -0.821707,   0.425757,   0.925228,   0.326054,  -0.194016,     3.11,    67.70,   150.37,    19.03,    64.28,   -11.19,     1.87,    69.35,    65.289642,  -147.466524,   51925.22
42.31773335,   -0.892,  -11.668,  -39.540,    4.657,    1.734,  145.117,   0.020569,   0.702477,   0.711409,   0.379292,  -0.663850,   0.644548,   0.925049,   0.256574,  -0.280098,     3.10,    67.68,   133.38,    14.87,    47.82,   -16.27,     1.87,    69.35,    65.289717,  -147.466518,   51947.36
42.32773249,   -0.906,  -11.691,  -22.789,    4.657,    1.753,  145.094,   0.020370,   0.877685,   0.478805,   0.379687,  -0.449817,   0.808395,   0.924891,   0.165329,  -0.342409,     3.07,    67.65,   117.14,     9.52,    30.64,   -20.02,     1.87,    69.35,    65.289791,  -147.466512,   51969.50
42.33773264,   -0.929,  -11.708,   -6.039,    4.652,    1.764,  145.079,   0.020011,   0.978429,   0.205613,   0.379988,  -0.197665,   0.903625,   0.924775,   0.060048,  -0.375747,     3.01,    67.63,   101.42,     3.44,    12.82,   -22.07,     1.87,    69.35,    65.289865,  -147.466506,   51991.64
42.34773378,   -0.957,  -11.715,   10.722,    4.655,    1.766,  145.072,   0.019551,   0.996173,  -0.085189,   0.380160,   0.071399,   0.922161,   0.924714,  -0.050414,  -0.377309,     2.94,    67.63,    85.90,    -2.89,    -5.28,   -22.17,     1.87,    69.35,    65.289939,  -147.466500,   52013.78
42.35773292,   -0.988,  -11.714,   27.479,    4.653,    1.759,  145.074,   0.019015,   0.929365,  -0.368671,   0.380185,   0.334318,   0.862375,   0.924715,  -0.156562,  -0.346974,     2.86,    67.63,    70.21,    -9.01,   -23.15,   -20.30,     1.87,    69.35,    65.290013,  -147.466495,   52035.92
42.36773307,   -1.020,  -11.702,   44.241,    4.655,    1.742,  145.087,   0.018458,   0.783632,  -0.620951,   0.380049,   0.568941,   0.729293,   0.924782,  -0.249453,  -0.287317,     2.78,    67.64,    54.02,   -14.45,   -40.41,   -16.70,     1.87,    69.35,    65.290088,  -147.466489,   52058.06
42.37773221,   -1.048,  -11.680,   61.013,    4.658,    1.717,  145.110,   0.017939,   0.571196,  -0.820617,   0.379748,   0.755354,   0.534071,   0.924916,  -0.321208,  -0.203360,     2.70,    67.66,    37.10,   -18.74,   -56.94,   -11.73,     1.87,    69.34,    65.290162,  -147.466483,   52080.20
42.38773335,   -1.070,  -11.650,   77.784,    4.656,    1.684,  145.140,   0.017514,   0.310200,  -0.950510,   0.379303,   0.877532,   0.293372,   0.925107,  -0.365670,  -0.102291,     2.64,    67.68,    19.47,   -21.45,   -72.85,    -5.87,     1.87,    69.34,    65.290236,  -147.466478,   52102.34
42.39773250,   -1.084,  -11.614,   94.541,    4.654,    1.646,  145.177,   0.017209,   0.023045,  -0.999586,   0.378749,   0.925081,   0.027848,   0.925340,  -0.379071,   0.007192,     2.60,    67.72,     1.43,   -22.28,   -88.40,     0.41,     1.87,    69.34,    65.290310,  -147.466472,   52124.48
42.40773264,   -1.089,  -11.574,  111.308,    4.656,    1.605,  145.217,   0.017062,  -0.266261,  -0.963750,   0.378113,   0.894027,  -0.240304,   0.925602,  -0.360306,   0.115931,     2.58,    67.76,   -16.58,   -21.12,  -104.00,     6.66,     1.87,    69.34,    65.290384,  -147.466467,   52146.60
42.41773378,   -1.083,  -11.533,  128.064,    4.655,    1.564,  145.258,   0.017089,  -0.532805,  -0.846065,   0.377445,   0.787017,  -0.487996,   0.925874,  -0.311004,   0.214554,     2.59,    67.80,   -34.10,   -18.12,  -119.98,    12.39,     1.87,    69.34,    65.290459,  -147.466461,   52168.73
42.42773293,   -1.067,  -11.494,  144.823,    4.656,    1.527,  145.296,   0.017283,  -0.754159,  -0.656465,   0.376792,   0.613070,  -0.694386,   0.926137,  -0.235350,   0.294757,     2.63,    67.84,   -50.89,   -13.61,  -136.61,    17.14,     1.87,    69.34,    65.290533,  -147.466455,   52190.85
42.43773307,   -1.043,  -11.460,  161.574,    4.655,    1.495,  145.330,   0.017628,  -0.911388,  -0.411171,   0.376197,   0.387062,  -0.841819,   0.926372,  -0.139841,   0.349684,     2.68,    67.88,   -66.99,    -8.04,  -153.97,    20.47,     1.87,    69.34,    65.290607,  -147.466449,   52212.97
42.44773221,   -1.012,  -11.433,  178.326,    4.656,    1.472,  145.357,   0.018108,  -0.991224,  -0.130947,   0.375703,   0.128116,  -0.917842,   0.926563,  -0.032577,   0.374726,     2.76,    67.91,   -82.64,    -1.87,  -171.88,    22.01,     1.87,    69.34,    65.290681,  -147.466443,   52235.08
42.45773336,   -0.976,  -11.414, -164.917,    4.657,    1.459,  145.375,   0.018687,  -0.986857,   0.160513,   0.375338,  -0.141875,  -0.915965,   0.926700,   0.077363,   0.367754,     2.85,    67.93,   -98.18,     4.44,   170.06,    21.58,     1.87,    69.34,    65.290755,  -147.466438,   52257.22
42.46773250,   -0.938,  -11.405, -148.143,    4.656,    1.456,  145.383,   0.019316,  -0.898476,   0.438598,   0.375124,  -0.400121,  -0.836173,   0.926773,   0.180680,   0.329311,     2.95,    67.94,  -114.00,    10.41,   152.32,    19.23,     1.87,    69.34,    65.290830,  -147.466432,   52279.36
42.47773264,   -0.901,  -11.405, -131.383,    4.658,    1.464,  145.382,   0.019957,  -0.733738,   0.679139,   0.375066,  -0.624172,  -0.685373,   0.926783,   0.268400,   0.262744,     3.05,    67.94,  -130.39,    15.57,   135.26,    15.23,     1.87,    69.34,    65.290904,  -147.466426,   52301.50
42.48773379,   -0.867,  -11.415, -114.617,    4.657,    1.481,  145.371,   0.020551,  -0.506530,   0.861978,   0.375168,  -0.795250,  -0.476263,   0.926729,   0.333174,   0.173690,     3.14,    67.93,  -147.51,    19.46,   118.92,    10.00,     1.87,    69.34,    65.290978,  -147.466420,   52323.64
42.49773293,   -0.839,  -11.433,  -97.845,    4.661,    1.504,  145.353,   0.021055,  -0.236148,   0.971489,   0.375402,  -0.898736,  -0.226600,   0.926623,   0.369470,   0.069728,     3.21,    67.91,  -165.28,    21.68,   103.13,     4.00,     1.87,    69.34,    65.291052,  -147.466414,   52345.78
42.50773308,   -0.819,  -11.457,  -81.076,    4.658,    1.531,  145.329,   0.021438,   0.054259,   0.998297,   0.375745,  -0.925760,   0.042247,   0.926475,   0.374199,  -0.040233,     3.27,    67.89,   176.65,    21.97,    87.58,    -2.31,     1.87,    69.34,    65.291126,  -147.466409,   52367.91
42.51773222,   -0.810,  -11.484,  -64.307,    4.659,    1.558,  145.302,   0.021647,   0.340018,   0.940170,   0.376163,  -0.874058,   0.307447,   0.926301,   0.347001,  -0.146823,     3.29,    67.87,   158.74,    20.30,    71.89,    -8.44,     1.87,    69.33,    65.291201,  -147.466403,   52390.02
42.52773336,   -0.810,  -11.511,  -47.543,    4.658,    1.583,  145.274,   0.021680,   0.596737,   0.802144,   0.376602,  -0.748107,   0.546358,   0.926121,   0.290244,  -0.240951,     3.29,    67.84,   141.42,    16.87,    55.74,   -13.94,     1.87,    69.33,    65.291275,  -147.466397,   52412.15
42.53773351,   -0.821,  -11.536,  -30.776,    4.657,    1.604,  145.250,   0.021552,   0.802754,   0.595921,   0.377021,  -0.558578,   0.738814,   0.925954,   0.208752,  -0.314693,     3.27,    67.81,   124.83,    12.05,    38.89,   -18.34,     1.87,    69.33,    65.291349,  -147.466391,   52434.27
42.54773265,   -0.840,  -11.556,  -14.028,    4.657,    1.616,  145.231,   0.021256,   0.940411,   0.339374,   0.377366,  -0.321888,   0.868322,   0.925820,   0.109611,  -0.361721,     3.22,    67.79,   108.90,     6.29,    21.35,   -21.21,     1.87,    69.33,    65.291423,  -147.466385,   52456.38
42.55773379,   -0.866,  -11.567,    2.742,    4.657,    1.621,  145.220,   0.020828,   0.998341,   0.053688,   0.377602,  -0.057577,   0.924176,   0.925734,   0.001023,  -0.378175,     3.16,    67.78,    93.30,     0.06,     3.32,   -22.22,     1.87,    69.33,    65.291497,  -147.466380,   52478.51
42.56773294,   -0.897,  -11.570,   19.501,    4.656,    1.616,  145.219,   0.020314,   0.971455,  -0.236351,   0.377691,   0.211426,   0.901470,   0.925709,  -0.107580,  -0.362615,     3.08,    67.78,    77.72,    -6.18,   -14.69,   -21.26,     1.87,    69.33,    65.291571,  -147.466374,   52500.63
42.57773308,   -0.929,  -11.562,   36.253,    4.652,    1.602,  145.227,   0.019753,   0.862166,  -0.506240,   0.377628,   0.462399,   0.802237,   0.925747,  -0.207017,  -0.316444,     2.99,    67.78,    61.79,   -11.95,   -32.25,   -18.45,     1.87,    69.33,    65.291645,  -147.466368,   52522.75
42.58773222,   -0.960,  -11.545,   53.026,    4.656,    1.578,  145.245,   0.019202,   0.679492,  -0.733432,   0.377398,   0.674374,   0.634658,   0.925852,  -0.288983,  -0.243489,     2.91,    67.80,    45.22,   -16.80,   -49.13,   -14.09,     1.87,    69.33,    65.291719,  -147.466362,   52544.86
42.59773337,   -0.985,  -11.518,   69.791,    4.656,    1.547,  145.273,   0.018725,   0.439139,  -0.898224,   0.377013,   0.828963,   0.413137,   0.926019,  -0.346378,  -0.150039,     2.84,    67.82,    27.91,   -20.27,   -65.30,    -8.63,     1.87,    69.33,    65.291793,  -147.466356,   52566.99
42.60773351,   -1.003,  -11.485,   86.549,    4.656,    1.510,  145.307,   0.018351,   0.161586,  -0.986688,   0.376503,   0.913095,   0.156537,   0.926234,  -0.374363,  -0.044081,     2.79,    67.86,    10.04,   -21.98,   -80.99,    -2.53,     1.87,    69.33,    65.291867,  -147.466351,   52589.09
42.61773266,   -1.013,  -11.446,  103.326,    4.660,    1.470,  145.346,   0.018119,  -0.130051,  -0.991342,   0.375899,   0.919649,  -0.113776,   0.926483,  -0.370583,   0.065550,     2.76,    67.89,    -8.05,   -21.75,   -96.55,     3.76,     1.87,    69.33,    65.291942,  -147.466345,   52611.19
42.62773380,   -1.012,  -11.405,  120.098,    4.657,    1.429,  145.387,   0.018056,  -0.410571,  -0.911650,   0.375241,   0.847931,  -0.374443,   0.926752,  -0.335327,   0.169373,     2.75,    67.93,   -25.84,   -19.59,  -112.33,     9.75,     1.87,    69.33,    65.292016,  -147.466339,   52633.29
42.63773294,   -1.002,  -11.365,  136.851,    4.655,    1.391,  145.427,   0.018162,  -0.655946,  -0.754590,   0.374574,   0.704214,  -0.603139,   0.927019,  -0.271695,   0.258491,     2.78,    67.97,   -42.97,   -15.77,  -128.64,    14.98,     1.87,    69.33,    65.292090,  -147.466333,   52655.39
42.64773309,   -0.982,  -11.328,  153.612,    4.657,    1.358,  145.463,   0.018430,  -0.845710,  -0.533325,   0.373947,   0.500533,  -0.780788,   0.927267,  -0.185045,   0.325476,     2.82,    68.01,   -59.38,   -10.66,  -145.66,    18.99,     1.87,    69.33,    65.292164,  -147.466327,   52677.49
42.65773423,   -0.955,  -11.297,  170.362,    4.655,    1.332,  145.494,   0.018836,  -0.963546,  -0.266880,   0.373402,   0.254393,  -0.892107,   0.927478,  -0.082850,   0.364581,     2.89,    68.05,   -75.21,    -4.75,  -163.35,    21.38,     1.87,    69.32,    65.292238,  -147.466322,   52699.61
42.66773337,   -0.922,  -11.274, -172.881,    4.656,    1.316,  145.516,   0.019365,  -0.999562,   0.022364,   0.372969,  -0.013532,  -0.927745,   0.927642,   0.026307,   0.372544,     2.97,    68.07,   -90.78,     1.51,   178.62,    21.87,     1.87,    69.32,    65.292313,  -147.466316,   52721.73
42.67773352,   -0.885,  -11.260, -156.130,    4.655,    1.311,  145.529,   0.019971,  -0.950657,   0.309601,   0.372679,  -0.280268,  -0.884624,   0.927745,   0.133048,   0.348693,     3.07,    68.09,  -106.43,     7.65,   160.71,    20.41,     1.87,    69.32,    65.292387,  -147.466310,   52743.85
42.68773266,   -0.847,  -11.256, -139.350,    4.656,    1.317,  145.532,   0.020604,  -0.820709,   0.570975,   0.372545,  -0.523665,  -0.766149,   0.927785,   0.228500,   0.294962,     3.17,    68.09,  -122.54,    13.21,   143.30,    17.16,     1.87,    69.32,    65.292461,  -147.466304,   52765.96
42.69773380,   -0.811,  -11.262, -122.585,    4.659,    1.332,  145.526,   0.021223,  -0.621035,   0.783496,   0.372574,  -0.722311,  -0.582628,   0.927760,   0.304276,   0.216052,     3.26,    68.09,  -139.31,    17.71,   126.64,    12.48,     1.87,    69.32,    65.292535,  -147.466298,   52788.09
42.70773295,   -0.781,  -11.276, -105.820,    4.657,    1.355,  145.511,   0.021772,  -0.368532,   0.929360,   0.372749,  -0.859562,  -0.349587,   0.927677,   0.354029,   0.118656,     3.34,    68.08,  -156.79,    20.73,   110.61,     6.81,     1.87,    69.32,    65.292609,  -147.466293,   52810.19
42.71773309,   -0.757,  -11.297,  -89.042,    4.662,    1.382,  145.489,   0.022213,  -0.084487,   0.996177,   0.373047,  -0.923756,  -0.086663,   0.927546,   0.373546,   0.010999,     3.41,    68.06,  -174.77,    21.93,    94.97,     0.63,     1.87,    69.32,    65.292684,  -147.466287,   52832.29
42.72773424,   -0.743,  -11.323,  -72.263,    4.659,    1.410,  145.462,   0.022502,   0.206755,   0.978134,   0.373441,  -0.909301,   0.183614,   0.927381,   0.361144,  -0.097671,     3.45,    68.03,   167.19,    21.17,    79.37,    -5.61,     1.87,    69.32,    65.292758,  -147.466281,   52854.39
42.73773338,   -0.739,  -11.351,  -55.495,    4.658,    1.436,  145.435,   0.022607,   0.480171,   0.876884,   0.373879,  -0.817525,   0.438028,   0.927202,   0.317946,  -0.198007,     3.46,    68.00,   149.57,    18.54,    63.46,   -11.42,     1.87,    69.32,    65.292832,  -147.466275,   52876.49
42.74773352,   -0.746,  -11.378,  -38.726,    4.659,    1.459,  145.408,   0.022544,   0.712732,   0.701074,   0.374319,  -0.656262,   0.655138,   0.927026,   0.247656,  -0.281584,     3.45,    67.98,   132.64,    14.34,    46.94,   -16.35,     1.87,    69.32,    65.292906,  -147.466269,   52898.59
42.75773267,   -0.762,  -11.401,  -21.972,    4.654,    1.474,  145.386,   0.022314,   0.884558,   0.465897,   0.374711,  -0.439442,   0.816384,   0.926873,   0.156360,  -0.341260,     3.41,    67.95,   116.42,     9.00,    29.71,   -19.95,     1.87,    69.32,    65.292980,  -147.466264,   52920.69
42.76773381,   -0.786,  -11.416,   -5.217,    4.657,    1.480,  145.372,   0.021932,   0.981307,   0.191197,   0.375001,  -0.185355,   0.908305,   0.926765,   0.051778,  -0.372056,     3.35,    67.94,   100.70,     2.97,    11.89,   -21.84,     1.87,    69.31,    65.293055,  -147.466258,   52942.79
