36.398 UE/Lynch
NSROC Attitude Solution
T0: 02/10/2026 10:19:30.4242 UTC

    Time,     YawI,   PitchI,    RollI, RollRateI,    AoA_T,   AngleB,      a11,      a12,      a13,      a21,      a22,      a23,      a31,      a32,      a33,     X_Az,     X_El,     Y_Az,     Y_El,     Z_Az,     Z_El,     F_Az,     F_El,    Latgd,     Long,      Alt
0.87043903,   -0.010,   -0.559,    0.134,    0.013,    0.194,  155.336,   0.069486,   0.934545,   0.348995,   0.193071,  -0.355824,   0.914392,   0.978721,   0.003843,  -0.205158,    19.79,    78.16,   110.84,     0.22,    20.89,   -11.84,    20.30,    78.00,    65.130229,  -147.482889,     255.95
0.88043908,   -0.013,   -0.546,    0.174,    0.009,    0.216,  155.349,   0.069354,   0.934791,   0.348363,   0.192887,  -0.355180,   0.914681,   0.978767,   0.003758,  -0.204942,    19.78,    78.17,   110.80,     0.22,    20.85,   -11.83,    20.29,    77.98,    65.130230,  -147.482887,     256.71
0.89043812,   -0.024,   -0.519,    0.224,    0.014,    0.254,  155.375,   0.069016,   0.935106,   0.347581,   0.192521,  -0.354347,   0.915081,   0.978863,   0.003762,  -0.204483,    19.72,    78.20,   110.75,     0.22,    20.80,   -11.80,    20.29,    77.97,    65.130232,  -147.482886,     257.47
0.90043917,   -0.030,   -0.502,    0.269,    0.011,    0.284,  155.392,   0.068800,   0.935383,   0.346880,   0.192293,  -0.353617,   0.915412,   0.978923,   0.003722,  -0.204197,    19.69,    78.22,   110.71,     0.21,    20.75,   -11.78,    20.29,    77.96,    65.130233,  -147.482885,     258.23
0.91043922,   -0.033,   -0.494,    0.316,    0.013,    0.349,  155.400,   0.068703,   0.935673,   0.346115,   0.192174,  -0.352850,   0.915733,   0.978953,   0.003600,  -0.204054,    19.67,    78.22,   110.66,     0.21,    20.70,   -11.77,    20.40,    77.91,    65.130234,  -147.482884,     259.01
0.92043827,   -0.034,   -0.485,    0.363,    0.012,    0.414,  155.409,   0.068634,   0.935958,   0.345359,   0.192034,  -0.352096,   0.916052,   0.978985,   0.003449,  -0.203902,    19.67,    78.23,   110.62,     0.20,    20.66,   -11.77,    20.51,    77.86,    65.130236,  -147.482883,     259.79
0.93043932,   -0.041,   -0.488,    0.426,    0.018,    0.471,  155.406,   0.068533,   0.936346,   0.344324,   0.192124,  -0.351062,   0.916430,   0.978975,   0.003347,  -0.203954,    19.63,    78.23,   110.55,     0.19,    20.59,   -11.77,    20.62,    77.81,    65.130237,  -147.482881,     260.57
0.94043937,   -0.047,   -0.504,    0.653,    0.022,    0.516,  155.389,   0.068539,   0.937710,   0.340592,   0.192414,  -0.347410,   0.917760,   0.978917,   0.002632,  -0.204239,    19.61,    78.21,   110.33,     0.15,    20.36,   -11.78,    20.74,    77.75,    65.130239,  -147.482880,     261.35
0.95044042,   -0.049,   -0.538,    1.133,    0.133,    0.542,  155.355,   0.068707,   0.940531,   0.332687,   0.192975,  -0.339706,   0.920522,   0.978795,   0.000954,  -0.204839,    19.60,    78.18,   109.86,     0.05,    19.87,   -11.82,    20.84,    77.70,    65.130240,  -147.482879,     262.14
0.96043947,   -0.044,   -0.589,    1.782,    0.074,    0.532,  155.304,   0.069114,   0.944228,   0.321958,   0.193763,  -0.329289,   0.924135,   0.978611,  -0.001488,  -0.205715,    19.63,    78.13,   109.23,    -0.09,    19.21,   -11.87,    20.89,    77.67,    65.130242,  -147.482878,     262.98
0.97043952,   -0.040,   -0.638,    2.689,    0.252,    0.524,  155.255,   0.069483,   0.949198,   0.306914,   0.194519,  -0.314643,   0.929065,   0.978435,  -0.004854,  -0.206499,    19.66,    78.08,   108.34,    -0.28,    18.28,   -11.92,    20.93,    77.63,    65.130243,  -147.482876,     263.82
0.98044057,   -0.037,   -0.677,    3.769,    0.153,    0.526,  155.217,   0.069763,   0.954810,   0.288912,   0.195123,  -0.297084,   0.934702,   0.978294,  -0.008834,  -0.207031,    19.67,    78.04,   107.28,    -0.51,    17.18,   -11.95,    20.97,    77.59,    65.130245,  -147.482875,     264.66
0.99044061,   -0.039,   -0.718,    5.066,    0.360,    0.530,  155.176,   0.069981,   0.961104,   0.267173,   0.195783,  -0.275854,   0.941049,   0.978147,  -0.013548,  -0.207472,    19.67,    78.00,   106.01,    -0.78,    15.85,   -11.97,    21.01,    77.55,    65.130246,  -147.482873,     265.50
1.00043966,   -0.033,   -0.759,    6.529,    0.243,    0.528,  155.135,   0.070324,   0.967598,   0.242507,   0.196401,  -0.251781,   0.947646,   0.977998,  -0.019013,  -0.207744,    19.70,    77.96,   104.59,    -1.09,    14.35,   -11.99,    21.05,    77.51,    65.130248,  -147.482872,     266.34
1.01044071,   -0.024,   -0.795,    8.196,    0.463,    0.521,  155.100,   0.070706,   0.974225,   0.214212,   0.196920,  -0.224156,   0.954451,   0.977867,  -0.025303,  -0.207693,    19.75,    77.92,   102.96,    -1.45,    12.65,   -11.99,    21.10,    77.49,    65.130250,  -147.482871,     267.22
1.02044076,   -0.016,   -0.828,   10.053,    0.339,    0.517,  155.067,   0.071027,   0.980639,   0.182491,   0.197397,  -0.193153,   0.961107,   0.977747,  -0.032242,  -0.207295,    19.79,    77.89,   101.14,    -1.85,    10.75,   -11.96,    21.15,    77.46,    65.130251,  -147.482869,     268.10
1.03044181,   -0.015,   -0.858,   12.093,    0.567,    0.521,  155.038,   0.071220,   0.986505,   0.147432,   0.197863,  -0.158843,   0.967274,   0.977639,  -0.039718,  -0.206505,    19.80,    77.86,    99.15,    -2.28,     8.67,   -11.92,    21.19,    77.43,    65.130253,  -147.482868,     268.98
1.04044086,   -0.011,   -0.885,   14.310,    0.438,    0.524,  155.011,   0.071463,   0.991456,   0.109124,   0.198274,  -0.121340,   0.972607,   0.977538,  -0.047869,  -0.205251,    19.82,    77.83,    96.98,    -2.74,     6.40,   -11.84,    21.24,    77.41,    65.130254,  -147.482866,     269.86
1.05044091,   -0.003,   -0.921,   16.692,    0.662,    0.516,  154.975,   0.071812,   0.995112,   0.067787,   0.198797,  -0.080879,   0.976698,   0.977406,  -0.056663,  -0.203633,    19.86,    77.80,    94.65,    -3.25,     3.97,   -11.75,    21.29,    77.38,    65.130256,  -147.482865,     270.74
1.06044196,    0.007,   -0.953,   19.269,    0.536,    0.470,  154.945,   0.072160,   0.997129,   0.022937,   0.199235,  -0.036944,   0.979255,   0.977291,  -0.066093,  -0.201329,    19.91,    77.77,    92.12,    -3.79,     1.34,   -11.61,    21.23,    77.39,    65.130258,  -147.482863,     271.68
1.07044201,    0.011,   -0.963,   21.990,    0.756,    0.444,  154.935,   0.072298,   0.997084,  -0.024432,   0.199374,   0.009554,   0.979877,   0.977253,  -0.075715,  -0.198102,    19.93,    77.76,    89.45,    -4.34,    -1.43,   -11.43,    21.17,    77.40,    65.130260,  -147.482862,     272.62
1.08044106,    0.013,   -0.960,   24.909,    0.633,    0.430,  154.938,   0.072311,   0.994545,  -0.075175,   0.199304,   0.059444,   0.978133,   0.977266,  -0.085713,  -0.193918,    19.94,    77.76,    86.58,    -4.92,    -4.39,   -11.18,    21.12,    77.41,    65.130261,  -147.482860,     273.56
1.09044211,    0.013,   -0.950,   27.983,    0.854,    0.423,  154.948,   0.072251,   0.989089,  -0.128386,   0.199149,   0.111824,   0.973568,   0.977302,  -0.095909,  -0.188897,    19.94,    77.77,    83.55,    -5.50,    -7.51,   -10.89,    21.06,    77.42,    65.130263,  -147.482859,     274.50
1.10044216,    0.019,   -0.932,   31.200,    0.728,    0.421,  154.966,   0.072232,   0.980330,  -0.183674,   0.198825,   0.166306,   0.965821,   0.977370,  -0.106282,  -0.182901,    19.97,    77.79,    80.37,    -6.10,   -10.77,   -10.54,    21.01,    77.43,    65.130265,  -147.482857,     275.44
1.11044121,    0.026,   -0.912,   34.623,    0.951,    0.425,  154.986,   0.072224,   0.967624,  -0.241841,   0.198473,   0.223682,   0.954240,   0.977442,  -0.116918,  -0.175892,    20.00,    77.81,    76.98,    -6.71,   -14.22,   -10.13,    20.96,    77.44,    65.130267,  -147.482855,     276.42
1.12044226,    0.026,   -0.890,   38.190,    0.823,    0.436,  155.009,   0.072091,   0.950718,  -0.301558,   0.198108,   0.282672,   0.938536,   0.977525,  -0.127401,  -0.167967,    20.00,    77.83,    73.44,    -7.32,   -17.81,    -9.67,    20.92,    77.44,    65.130269,  -147.482854,     277.40
1.13044231,    0.024,   -0.868,   41.930,    1.037,    0.448,  155.031,   0.071925,   0.929044,  -0.362909,   0.197771,   0.343343,   0.918151,   0.977606,  -0.137811,  -0.159044,    19.99,    77.85,    69.72,    -7.92,   -21.57,    -9.15,    20.87,    77.45,    65.130270,  -147.482852,     278.38
1.14044336,    0.026,   -0.864,   45.844,    0.917,    0.442,  155.035,   0.071939,   0.902104,  -0.425479,   0.197699,   0.405224,   0.892585,   0.977620,  -0.148328,  -0.149194,    20.00,    77.86,    65.81,    -8.53,   -25.49,    -8.58,    20.83,    77.45,    65.130272,  -147.482851,     279.36
1.15044241,    0.031,   -0.871,   49.883,    1.122,    0.426,  155.028,   0.072047,   0.869892,  -0.487953,   0.197781,   0.467049,   0.861828,   0.977595,  -0.158600,  -0.138398,    20.02,    77.85,    61.77,    -9.13,   -29.52,    -7.96,    20.78,    77.46,    65.130274,  -147.482849,     280.35
1.16044246,    0.033,   -0.880,   54.086,    1.006,    0.415,  155.019,   0.072145,   0.831778,  -0.550400,   0.197916,   0.528926,   0.825268,   0.977560,  -0.168471,  -0.126463,    20.03,    77.84,    57.55,    -9.70,   -33.70,    -7.27,    20.73,    77.45,    65.130276,  -147.482847,     281.39
1.17044351,    0.033,   -0.888,   58.459,    1.215,    0.407,  155.011,   0.072186,   0.787374,  -0.612235,   0.198049,   0.590298,   0.782512,   0.977530,  -0.177739,  -0.113327,    20.03,    77.83,    53.14,   -10.24,   -38.04,    -6.51,    20.68,    77.45,    65.130278,  -147.482846,     282.43
1.18044356,    0.031,   -0.898,   62.977,    1.096,    0.398,  155.001,   0.072217,   0.736696,  -0.672356,   0.198210,   0.650070,   0.733567,   0.977495,  -0.186244,  -0.099074,    20.02,    77.82,    48.57,   -10.73,   -42.51,    -5.69,    20.63,    77.45,    65.130280,  -147.482844,     283.47
1.19044261,    0.033,   -0.913,   67.614,    1.288,    0.382,  154.986,   0.072347,   0.679913,  -0.729715,   0.198445,   0.707192,   0.678601,   0.977438,  -0.193903,  -0.083762,    20.03,    77.81,    43.87,   -11.18,   -47.08,    -4.80,    20.58,    77.44,    65.130282,  -147.482843,     284.51
1.20044366,    0.039,   -0.938,   72.424,    1.181,    0.356,  154.961,   0.072592,   0.616297,  -0.784161,   0.198803,   0.761517,   0.616904,   0.977347,  -0.200676,  -0.067241,    20.06,    77.78,    38.98,   -11.58,   -51.81,    -3.86,    20.53,    77.44,    65.130284,  -147.482841,     285.55
1.21044372,    0.043,   -0.966,   77.356,    1.370,    0.332,  154.933,   0.072837,   0.546555,  -0.834250,   0.199226,   0.811640,   0.549136,   0.977243,  -0.206202,  -0.049770,    20.08,    77.75,    33.96,   -11.90,   -56.65,    -2.85,    20.50,    77.43,    65.130286,  -147.482839,     286.63
1.22044477,    0.043,   -0.997,   82.452,    1.264,    0.306,  154.903,   0.073025,   0.470255,  -0.879504,   0.199716,   0.857101,   0.474859,   0.977129,  -0.210328,  -0.031327,    20.08,    77.72,    28.75,   -12.14,   -61.63,    -1.80,    20.46,    77.43,    65.130288,  -147.482837,     287.71
1.23044382,    0.046,   -1.041,   87.666,    1.449,    0.267,  154.859,   0.073337,   0.388324,  -0.918600,   0.200391,   0.896558,   0.395004,   0.976967,  -0.213047,  -0.012066,    20.10,    77.68,    23.42,   -12.30,   -66.73,    -0.69,    20.43,    77.42,    65.130290,  -147.482836,     288.79
1.24044387,    0.051,   -1.101,   93.026,    1.344,    0.212,  154.800,   0.073790,   0.300745,  -0.950846,   0.201311,   0.929326,   0.309561,   0.976744,  -0.214259,   0.008032,    20.13,    77.62,    17.93,   -12.37,   -71.97,     0.46,    20.40,    77.42,    65.130292,  -147.482834,     289.87
1.25044492,    0.056,   -1.160,   98.518,    1.526,    0.157,  154.741,   0.074232,   0.208288,  -0.975246,   0.202220,   0.954483,   0.219246,   0.976523,  -0.213489,   0.028733,    20.16,    77.56,    12.31,   -12.33,   -77.33,     1.65,    20.37,    77.41,    65.130294,  -147.482832,     290.95
1.26044397,    0.058,   -1.213,  104.130,    1.422,    0.106,  154.689,   0.074587,   0.111858,  -0.990921,   0.203050,   0.971168,   0.124912,   0.976323,  -0.210524,   0.049724,    20.17,    77.51,     6.57,   -12.15,   -82.82,     2.85,    20.35,    77.41,    65.130296,  -147.482830,     292.09
1.27044402,    0.057,   -1.257,  109.821,    1.581,    0.066,  154.644,   0.074837,   0.012982,  -0.997111,   0.203767,   0.978618,   0.028035,   0.976155,  -0.205277,   0.070592,    20.17,    77.46,     0.76,   -11.85,   -88.39,     4.05,    20.33,    77.41,    65.130298,  -147.482828,     293.23
1.28044507,    0.054,   -1.295,  115.581,    1.488,    0.039,  154.606,   0.075012,  -0.087195,  -0.993363,   0.204383,   0.976366,  -0.070270,   0.976013,  -0.197755,   0.091061,    20.15,    77.43,    -5.10,   -11.41,   -94.05,     5.22,    20.30,    77.40,    65.130300,  -147.482826,     294.37
1.29044512,    0.055,   -1.332,  121.390,    1.614,    0.030,  154.569,   0.075261,  -0.187334,  -0.979409,   0.204966,   0.964128,  -0.168661,   0.975871,  -0.188052,   0.110958,    20.16,    77.39,   -11.00,   -10.84,   -99.77,     6.37,    20.28,    77.40,    65.130302,  -147.482824,     295.51
1.30044417,    0.052,   -1.356,  127.232,    1.539,    0.044,  154.545,   0.075365,  -0.286081,  -0.955237,   0.205369,   0.941877,  -0.265877,   0.975778,  -0.176138,   0.129737,    20.15,    77.36,   -16.90,   -10.14,  -105.55,     7.45,    20.26,    77.40,    65.130304,  -147.482822,     296.65
1.31044522,    0.049,   -1.371,  133.078,    1.624,    0.053,  154.530,   0.075403,  -0.381894,  -0.921125,   0.205624,   0.909856,  -0.360390,   0.975722,  -0.162231,   0.147133,    20.14,    77.35,   -22.77,    -9.34,  -111.37,     8.46,    20.24,    77.40,    65.130306,  -147.482820,     297.83
1.32044528,    0.044,   -1.386,  138.944,    1.574,    0.064,  154.514,   0.075417,  -0.474061,  -0.877256,   0.205901,   0.868205,  -0.451469,   0.975662,  -0.146579,   0.163087,    20.12,    77.33,   -28.64,    -8.43,  -117.23,     9.39,    20.22,    77.39,    65.130308,  -147.482818,     299.01
1.33044633,    0.039,   -1.403,  144.779,    1.621,    0.077,  154.497,   0.075445,  -0.560805,  -0.824503,   0.206196,   0.817762,  -0.537353,   0.975598,  -0.129469,   0.177332,    20.10,    77.32,   -34.44,    -7.44,  -123.09,    10.21,    20.20,    77.39,    65.130311,  -147.482817,     300.19
1.34044538,    0.035,   -1.418,  150.597,    1.592,    0.087,  154.483,   0.075457,  -0.641503,  -0.763400,   0.206454,   0.759045,  -0.617437,   0.975542,  -0.111017,   0.189716,    20.08,    77.30,   -40.20,    -6.37,  -128.97,    10.94,    20.18,    77.39,    65.130313,  -147.482815,     301.37
1.35044543,    0.032,   -1.429,  156.403,    1.613,    0.094,  154.471,   0.075481,  -0.715452,  -0.694573,   0.206649,   0.692661,  -0.691026,   0.975499,  -0.091373,   0.200130,    20.07,    77.29,   -45.93,    -5.24,  -134.85,    11.54,    20.16,    77.38,    65.130315,  -147.482813,     302.55
1.36044648,    0.019,   -1.425,  162.165,    1.598,    0.090,  154.474,   0.075253,  -0.781574,  -0.619257,   0.206674,   0.619758,  -0.757090,   0.975511,  -0.071011,   0.208170,    20.01,    77.29,   -51.59,    -4.07,  -140.72,    12.02,    20.15,    77.38,    65.130318,  -147.482811,     303.77
1.37044653,    0.004,   -1.416,  167.894,    1.591,    0.083,  154.483,   0.074946,  -0.839497,  -0.538171,   0.206616,   0.541050,  -0.815214,   0.975548,  -0.050098,   0.214003,    19.94,    77.30,   -57.20,    -2.87,  -146.57,    12.36,    20.14,    77.37,    65.130320,  -147.482809,     304.99
1.38044559,   -0.011,   -1.405,  173.596,    1.594,    0.079,  154.493,   0.074636,  -0.888831,  -0.452115,   0.206532,   0.457328,  -0.864983,   0.975589,  -0.028817,   0.217705,    19.87,    77.31,   -62.77,    -1.65,  -152.40,    12.57,    20.13,    77.37,    65.130322,  -147.482806,     306.21
1.39044664,   -0.025,   -1.392,  179.264,    1.574,    0.078,  154.505,   0.074327,  -0.929151,  -0.362151,   0.206411,   0.369625,  -0.905965,   0.975638,  -0.007414,   0.219260,    19.80,    77.33,   -68.31,    -0.42,  -158.21,    12.67,    20.11,    77.36,    65.130325,  -147.482804,     307.43
1.40044669,   -0.041,   -1.374, -175.101,    1.584,    0.083,  154.521,   0.073963,  -0.960243,  -0.269189,   0.206234,   0.278821,  -0.937937,   0.975703,   0.013857,   0.218657,    19.73,    77.34,   -73.81,     0.79,  -163.99,    12.63,    20.10,    77.36,    65.130327,  -147.482802,     308.66
1.41044774,   -0.057,   -1.364, -169.491,    1.558,    0.095,  154.530,   0.073638,  -0.981979,  -0.174055,   0.206171,   0.185748,  -0.960724,   0.975741,   0.034861,   0.216134,    19.66,    77.35,   -79.29,     2.00,  -169.73,    12.48,    20.09,    77.36,    65.130330,  -147.482800,     309.96
1.42044679,   -0.075,   -1.363, -163.928,    1.572,    0.110,  154.530,   0.073337,  -0.994249,  -0.078040,   0.206268,   0.091680,  -0.974191,   0.975743,   0.055347,   0.211806,    19.57,    77.35,   -84.73,     3.17,  -175.42,    12.23,    20.08,    77.35,    65.130332,  -147.482798,     311.26
1.43044684,   -0.088,   -1.377, -158.376,    1.542,    0.120,  154.515,   0.073214,  -0.997144,   0.018532,   0.206577,  -0.003016,  -0.978426,   0.975687,   0.075462,   0.205766,    19.52,    77.34,   -90.17,     4.33,   178.91,    11.87,    20.06,    77.35,    65.130334,  -147.482796,     312.56
1.44044790,   -0.099,   -1.401, -152.869,    1.558,    0.130,  154.491,   0.073181,  -0.990762,   0.114170,   0.207018,  -0.096893,  -0.973527,   0.975596,   0.094879,   0.198015,    19.47,    77.32,   -95.59,     5.44,   173.31,    11.42,    20.05,    77.34,    65.130337,  -147.482794,     313.86
1.45044695,   -0.111,   -1.425, -147.387,    1.523,    0.144,  154.466,   0.073127,  -0.975322,   0.208326,   0.207488,  -0.189437,  -0.959720,   0.975501,   0.113406,   0.188515,    19.41,    77.29,  -100.99,     6.51,   167.75,    10.87,    20.04,    77.34,    65.130339,  -147.482792,     315.16
1.46044700,   -0.127,   -1.448, -141.903,    1.544,    0.161,  154.442,   0.073007,  -0.950948,   0.300614,   0.207945,  -0.280279,  -0.937124,   0.975412,   0.130928,   0.177283,    19.35,    77.27,  -106.42,     7.52,   162.21,    10.21,    20.03,    77.33,    65.130342,  -147.482790,     316.48
1.47044805,   -0.140,   -1.474, -136.477,    1.507,    0.178,  154.415,   0.072955,  -0.918255,   0.389211,   0.208440,  -0.367595,  -0.906326,   0.975310,   0.147248,   0.164583,    19.29,    77.24,  -111.82,     8.47,   156.76,     9.47,    20.03,    77.31,    65.130344,  -147.482788,     317.80
1.48044811,   -0.150,   -1.500, -131.077,    1.528,    0.191,  154.389,   0.072951,  -0.877537,   0.473927,   0.208912,  -0.451206,  -0.867623,   0.975210,   0.162303,   0.150412,    19.25,    77.22,  -117.21,     9.34,   151.36,     8.65,    20.02,    77.30,    65.130347,  -147.482785,     319.12
